ID,TEXT,LABEL
14318,تويتر ابن الkلب اداني بان 3 ايام 🙄,0
14319,اللهم الاهلي بطلا لكأس مصر,0
14320,"لاعب مثل نيمار لن يُقدر برشلونه ولا يحترم جمهوره وترك النادي في احلك الظروف من أجل حفنه من الدولارات وبعد انتقاله لباريس يشووح لنادي برشلونه بالعوده ندما .ولا يكُن اي احترام لناديه الحالي ،ومازلتم تتحدثون وكأن الامر ان برشلونه هي من ركلته خارج النادي وان نيمار هو الضحيه  ",0
14321,ابن الحرام والنغل هو تميم البرنثة واسال موزوه يالنغل وإذا ما جاوبت اسال ساركوزي والبغل حمد يا ابن الحرام يوم تسب الناس تعرف السب يا ابن الكلب,0
14322,"""#لفيروز_من_قلبي_سلام #جارة_القمر #سفيرتنا_الى_النجوم #فيروز 81ىسنهفيروز اخر عهدي بيها انها كانت بتايد بشار من 2011-2012 تقريبا""",0
14323,الشعب المغربي يركع لغير الله و فرحان,0
14324,"""#بوب_ديلان يحضر حفل #جائزة_نوبل ""بروحه"" https://t.co/fFimlOTWwh""",0
14325,"""لاول مرة منذ 13 عام يكون روجر فيدرر و رافا نادال خارج المراكز الاربعه الاولى في تصنيف الاتحاد العالمي للتنس !! https://t.co/4SRCvXnX5L""",0
14326,"""هي دي #الحياةالطموحالعزيمةالاصرارالتحديواخيرا .... الحلم#حمااااااااس جديد - يشعر بـالحماسة""",0
14327,يجب أن نبدأ حملة توعية لحث الناس على التصويت بكثرة لأن ذلك ف,0
14328,"""@MahboulDZ4 واشبيك انت عمي غوغل وما قدرش يجاوب على هذا السؤال""",0
14329,"""@aboalialjabbory @BEFIT69160051 @RTarabic الارهاب لا دين له الاعلام الصق التهمه بالمسلمين ( حتى تتبع ملتهم ) دليل من القران ان الاسلام محارب""",0
14330,  فتوة تقولها جدتي مااعرف مصدرها ان حكم الي تنام وهي لابسه بنطال زوجها أاااثم وكانه نايم مع رجل مثله من يقنعها ان الكلام هذا خرابيط,0
14331,#تويته_في_حب_25يناير من مبارك ل مرسي ل السيسي يا قلبي لا تحزن,1
14332,نحن بحاجة إلى وسطية في المعاملات واعتدال في المواقف و الا تعرضنا لعوامل هدم المجتمعات الكبرى   مصر  تونس  لبنان  الإمارات  فلسطين,0
14333,"""محامي عماني: بشار الأسد يدافع عن بلده بصمود أسطوري والجيش السوري يدافع عن الجميع https://t.co/LPpnvlUKbr https://t.co/Lv7WK6Xcua""",0
14334,"""شاهد هزيمة مرشح اليمين المتطرف نوربرت هوفر في النمسا https://t.co/YLThgXmTde #syria #سوريا""",0
14335,إن كان من عادوا للتأسيسية يرون في هذا عملا وطنيا فهذا لهم ولا يحق لا لي ولا لغيري رغم اختلاف الموقف والتقدير المزايدة على وطنيتهم,0
14336,"""#اليمن صحيفة خليجية: تجهيز 100 ألف عسكري لتحرير صنعاء https://t.co/ZWez8MatJP https://t.co/rKY4OgrbNQ""",0
14337,"""شاهد .. مواجهات عنيفة بين #الجيش_السوري والجماعات المسلحة في #الشيخ_سعيد جنوب #حلبhttps://t.co/RaKvhtYXhy https://t.co/C7tLJa8f6u""",0
14338,"""#من_احتياجات_المجتمعارض زراعية للبيع او الاستثمار غرب رفحاء 80كم مساحتها 200دنم على الطريق الدولي حره للمفاهمه 0599995931 عبداللطيف الشمري""",0
14339,@saudq1978 يقولون ويام قالو تميم والصديقة الشريفة الايام بينهم زعل التركي يبي موووزة وقاسم سليماني صديق البطلة اسف البطل تميم يبها بعد موت مربي الثعابين بس على فكرة ساركوزي فكها ولاباقي الظاهر هناك زواج مسيار لاتؤاخذوني,1
14340,منظمة الصحة العالمية: دخلنا في مرحلة COVID19. Pro,1
14341,"""@faisal_al3oni @7adethA @DrDimashqiah تحكمون إذا كان الوطنيه هي في تأييد السيسي وشتم أردوغان وكلاهما حليف فتلك قسمة ضيزى""",1
14342,و اصلا بنسبة كبيرة هشتغل بكرة كمان   يعني مفيش لا اجازة ولا بيت ولا ساحل   ارحموني,0
14343,🎯 خدمة تطبيقات الموبايل :  تصميم وتطوير تطبيقات هواتف محمولة احترافية وتتبع أحدث مستويات التقنية  لتحقيق الأهداف من تقديم الخدمات والوصول عبر أجهزة الموبايل.  #صباح_الخيرᅠ,0
14344,يوم سيئ جدا عمالة بعيد و ازيد في نفس الحاجة,0
14345,"""RT @i_FToQ: @Jal_6ah @facts444 خله يدخل بيتنا يدور بوكيمون !عشان اخليه يدور جواله في مكان ما .""",0
14346,  الجيش السوري يتقدم في أحياء كرم القاطرجي والحلوانية وطريق الباب شرق  حلب.مشاعل النور بحلب. ,0
14347,انـا كـ نورا انبهـرت مـن خطـاب مـرسى :D #خطاب_الرئيس مـرسىٍ   :D,1
14348, الأم المثالية … تُخفي دمعتها عن أطفالها حتى لا يدخل الحزن إلى قلوبهم تظهر ابتسامتها لصغارها وإن كان قلبها يعتصر الألم!! قلبها كبير,0
14349,براحة على نفسك ليطق لك عرق,1
14350,ايفون 14 ايه بس وانا واقف اودامي قمر 14 😍😂,1
14351,"""RT @aladwani71: السيد أوباما والدعله لزقت عنزروت السيده ميشيل https://t.co/aVLltcltDi""",1
14352,تغيير اوباما لموقفه لدعم الانقلاب يكشف نجاحا لاسرائيل فى رعاية الانقلاب اليهود بيحركونا ويساعدونا فين ايام شتيمة: انت يهودى,1
14353,"""RT @KR_3D: هل يعلم #اردوغان ان العراق امضى اخر 36 عاما في قتال الكرة الارضية بكل دولها ومسمياتها وان ابناء العراق اعتادوا على رائحة البارود…""",0
14354,"""شقيق بوسكيتس يعمل بوابا في برشلونةhttps://t.co/raBYNq9i45 https://t.co/eoaLTseJkM""",0
14355,بيقولك ان اللي استقبل البتاع بتاعنا اللي اسمه #مرسي ف البرازيل وكيل وزارة . يعني حتى ماحصلش وزير,1
14356,"""القصيدة خذيهاأو خذينيودعي لهم الورقة.#أحمد_الشيخ_علي""",0
14357,في وحدة نظاراتها و عيونها مثل هاري بوتر بالزبط و غرتها متله بس لو تقص شعرها و تصبغه اسود وااااااال,0
14358,"ي أخي أحِب الناس اللي يتحمسُون مَعي يُوم أحط صورة يعلقُون ، ۈ يوم أرسِل بي سي يضحَكونْ ☹!! يجيبُون السعاادة الفئہ ذي",0
14359,ابو اسماعيل ممكن يعمل اعلانات حزام التخسيس السحري و يقول: ان هذا الحزام حقا رائع ! لقد تمكنت من خسارة الوزن و اصبح قوامي ممشوق الان..  ,0
14360,#بوتين يغطسفي بحيرة متجمدة احتفالا بـ”عيد الغطاس”,0
14361,الناس واقفه بتسمع خطاب مرسى و تشتمه   :D,1
14362,"ايه صحيح، انا جيت وسبيتك فجاه مثلما انتي جيتي وسبيتي فجاه. متشابهين تماماً.  ",0
14363,"""🔹 هذه أجمل صالات المطارات في العالم.. بينها 2 من دول عربية.. شاهد 🔹 #إسبانيا #الصين #المطارات #المملكة_المتحدة…… https://t.co/emw0R6nsyk""",0
14364,على حسب نوع الشيشة زغلول ولا معسل ولاجراك وتختلف النظرة في الجراك من الباعشن الصافي للمخلوط ;-). .!   #ماهي_نظرتك_للبنت_اللي_تشيش,0
14365,"""مبادرة ""من انهاردة مصرى"" دعوة للتعريف بالمنتج المصرى بدل المستورد ومحاربة غلاء الاسعار#كل_يوم | #ON_E | #عمرو_اديبhttps://t.co/OL9UZlWvUw""",0
14366,إستفتاء مارس مانفعش طنطاوي وقد كان أكثر شرفا وأشرف عليه قضاء حقيقي فما بالك بإستفتاء ملعوب في أساسه وتفاصيله ومبني على كذب رئاسي فاضح,0
14367,عايز اخد اجازة من الشغل عشان اقعد اتفرج علي هاري بوتر لرابع مرة,1
14368,بجد انهارده كان احلي يوم ومكنتش مبسوطه قبل كده من شهور والفرحه كانت باينه علي وشي عشان صحبتي وعشره عمري كانت احلي عروسه شافتها عيني ❤❤ مريومه عروسه 😍,0
14369,"""طبت طيب أوردوغان والله لا ينفع مع الأوغاد الإيرانيين أو الروس أو السوريين إلا التهديدبالقصف الجوي والأرضي إن اعتدوا على النازحين السوريين..""",0
14370,"""RT @Alajmi78_F: 🔴ما أشبه اليوم بالبارحه #حمص قبلهاهذه أفعال بوتين وذيله الكلب لـ مدينة الأشباح #حلب والعالم يتفرج❗️الله غالب☝️#حلب_…""",0
14371,قال لها بسخرية : لماذا معظم البنات لم يتزوجوا ؟ ردت عليه بثقة لأن الناس يدعون لنا أن نتزوج بأولاد الحلال  ,1
14372,الوالد الله يحفظه يخرج الصبح الشغل وهو لابس الكمامة والجونتي وحالته حاله  بس فترة المساء يخرج بغير شي 😂  يا حج كورونا تداوم صباح ومساء مشهي دوام حكومي 💔🤦‍♂️,1
14373," تطمن آنت المقصود بكلامي ، آنت الوحيد اللي قلبي يحبه..💕💙 ",0
14374,"""أدوات مجانية لمنع تجسس ويندوز 10 على المستخدم - https://t.co/h4t5PjUm2U https://t.co/feW1kpbJ4L""",0
14375,لاقيت ماما بتقول هات سوداني من غير ملح وانت طالع  بعدها بتقولي هات عسل طلعت بتعمل حلبة عشان الجو يدوب بداء يسقع بس,1
14376,  قروب المحبه والموده قروب فيدرر للدعمعبارة مُريحه :إن الله لا يَنسى قلبًا لجأ إليه. ,0
14377,"""RT @Oh_LonY: #الطايف_الان تذگـير غداً يجتمع فضل صيام الاثنين وتاسوعاء (افضل الصيام بعد شهر رمضان شهر الله المحرم ) فاغتنموا الفرصة الجو با…""",0
